participant_id,frame,t_l,m_s_cat,p_ll,m_s
32,neutral,2,below_ip,1,40.12
32,neutral,2,at_ip,1,40.46
32,neutral,2,above_ip,1,40.800000000000004
32,neutral,4,below_ip,1,40.459999999999994
32,neutral,4,at_ip,1,41.13999999999999
32,neutral,4,above_ip,1,41.81999999999999
32,neutral,8,below_ip,0.5,38.08
32,neutral,8,at_ip,1,39.1
32,neutral,8,above_ip,0.75,40.120000000000005
32,neutral,16,below_ip,1,36.38
32,neutral,16,at_ip,0.75,37.74
32,neutral,16,above_ip,0.5,39.1
32,neutral,32,below_ip,1,34
32,neutral,32,at_ip,1,35.7
32,neutral,32,above_ip,1,37.400000000000006
32,neutral,64,below_ip,1,32.300000000000004
32,neutral,64,at_ip,1,34.34
32,neutral,64,above_ip,0.75,36.38
32,neutral,128,below_ip,1,30.599999999999998
32,neutral,128,at_ip,1,32.98
32,neutral,128,above_ip,1,35.36
32,defer,2,below_ip,1,40.12
32,defer,2,at_ip,1,40.46
32,defer,2,above_ip,1,40.800000000000004
32,defer,4,below_ip,0.75,40.459999999999994
32,defer,4,at_ip,0.3333333333333333,41.13999999999999
32,defer,4,above_ip,0.3333333333333333,41.81999999999999
32,defer,8,below_ip,1,38.08
32,defer,8,at_ip,0.5,39.1
32,defer,8,above_ip,0.5,40.120000000000005
32,defer,16,below_ip,1,36.38
32,defer,16,at_ip,1,37.74
32,defer,16,above_ip,0,39.1
32,defer,32,below_ip,1,34
32,defer,32,at_ip,1,35.7
32,defer,32,above_ip,0.75,37.400000000000006
32,defer,64,below_ip,1,32.300000000000004
32,defer,64,at_ip,1,34.34
32,defer,64,above_ip,0.5,36.38
32,defer,128,below_ip,0.25,30.599999999999998
32,defer,128,at_ip,0.25,32.98
32,defer,128,above_ip,0.25,35.36
32,speedup,2,below_ip,1,40.12
32,speedup,2,at_ip,0.3333333333333333,40.46
32,speedup,2,above_ip,1,40.800000000000004
32,speedup,4,below_ip,1,40.459999999999994
32,speedup,4,at_ip,0.5,41.13999999999999
32,speedup,4,above_ip,0.5,41.81999999999999
32,speedup,8,below_ip,1,38.08
32,speedup,8,at_ip,0.75,39.1
32,speedup,8,above_ip,0.75,40.120000000000005
32,speedup,16,below_ip,1,36.38
32,speedup,16,at_ip,1,37.74
32,speedup,16,above_ip,0.75,39.1
32,speedup,32,below_ip,1,34
32,speedup,32,at_ip,1,35.7
32,speedup,32,above_ip,0.75,37.400000000000006
32,speedup,64,below_ip,1,32.300000000000004
32,speedup,64,at_ip,1,34.34
32,speedup,64,above_ip,0.25,36.38
32,speedup,128,below_ip,1,30.599999999999998
32,speedup,128,at_ip,0.5,32.98
32,speedup,128,above_ip,0.5,35.36
