participant_id,frame,choice,n,percentage
21,neutral,ss,34,0.4146341463414634
21,neutral,ll,48,0.5853658536585366
21,defer,ss,42,0.5185185185185185
21,defer,ll,39,0.48148148148148145
21,speedup,ss,35,0.4166666666666667
21,speedup,ll,49,0.5833333333333334
