participant_id,frame,t_l,m_s_cat,p_ll,m_s
45,neutral,2,below_ip,0.75,37.4
45,neutral,2,at_ip,0.6666666666666666,37.74
45,neutral,2,above_ip,1,38.080000000000005
45,neutral,4,below_ip,1,31.619999999999997
45,neutral,4,at_ip,1,32.3
45,neutral,4,above_ip,1,32.98
45,neutral,8,below_ip,1,24.48
45,neutral,8,at_ip,1,25.5
45,neutral,8,above_ip,1,26.52
45,neutral,16,below_ip,1,18.7
45,neutral,16,at_ip,1,20.06
45,neutral,16,above_ip,1,21.419999999999998
45,neutral,32,below_ip,1,11.559999999999999
45,neutral,32,at_ip,1,13.26
45,neutral,32,above_ip,1,14.96
45,neutral,64,below_ip,1,8.5
45,neutral,64,at_ip,0.5,10.54
45,neutral,64,above_ip,0.5,12.579999999999998
45,neutral,128,below_ip,0.5,6.119999999999999
45,neutral,128,at_ip,0.25,8.5
45,neutral,128,above_ip,0,10.88
45,defer,2,below_ip,1,37.4
45,defer,2,at_ip,1,37.74
45,defer,2,above_ip,1,38.080000000000005
45,defer,4,below_ip,1,31.619999999999997
45,defer,4,at_ip,1,32.3
45,defer,4,above_ip,1,32.98
45,defer,8,below_ip,1,24.48
45,defer,8,at_ip,1,25.5
45,defer,8,above_ip,1,26.52
45,defer,16,below_ip,1,18.7
45,defer,16,at_ip,0.75,20.06
45,defer,16,above_ip,1,21.419999999999998
45,defer,32,below_ip,1,11.559999999999999
45,defer,32,at_ip,1,13.26
45,defer,32,above_ip,1,14.96
45,defer,64,below_ip,0.5,8.5
45,defer,64,at_ip,0.75,10.54
45,defer,64,above_ip,1,12.579999999999998
45,defer,128,below_ip,0,6.119999999999999
45,defer,128,at_ip,0,8.5
45,defer,128,above_ip,0,10.88
45,speedup,2,below_ip,1,37.4
45,speedup,2,at_ip,1,37.74
45,speedup,2,above_ip,1,38.080000000000005
45,speedup,4,below_ip,1,31.619999999999997
45,speedup,4,at_ip,1,32.3
45,speedup,4,above_ip,1,32.98
45,speedup,8,below_ip,1,24.48
45,speedup,8,at_ip,1,25.5
45,speedup,8,above_ip,1,26.52
45,speedup,16,below_ip,1,18.7
45,speedup,16,at_ip,1,20.06
45,speedup,16,above_ip,1,21.419999999999998
45,speedup,32,below_ip,1,11.559999999999999
45,speedup,32,at_ip,1,13.26
45,speedup,32,above_ip,1,14.96
45,speedup,64,below_ip,1,8.5
45,speedup,64,at_ip,1,10.54
45,speedup,64,above_ip,1,12.579999999999998
45,speedup,128,below_ip,1,6.119999999999999
45,speedup,128,at_ip,0,8.5
45,speedup,128,above_ip,0,10.88
