participant_id,frame,t_l,m_s_cat,p_ll,m_s
25,delay,2,below_ip,0.75,40.12
25,delay,2,at_ip,1,40.46
25,delay,2,above_ip,1,40.800000000000004
25,delay,4,below_ip,0.5,41.14
25,delay,4,at_ip,0.25,41.82
25,delay,4,above_ip,0,42.5
25,delay,8,below_ip,0.5,40.11999999999999
25,delay,8,at_ip,0,41.13999999999999
25,delay,8,above_ip,0,42.16
25,delay,16,below_ip,1,39.779999999999994
25,delay,16,at_ip,0,41.13999999999999
25,delay,16,above_ip,0,42.49999999999999
25,delay,32,below_ip,1,38.76
25,delay,32,at_ip,0.25,40.46
25,delay,32,above_ip,0,42.160000000000004
25,delay,64,below_ip,1,39.099999999999994
25,delay,64,at_ip,0,41.13999999999999
25,delay,64,above_ip,0,43.17999999999999
25,delay,128,below_ip,1,35.36
25,delay,128,at_ip,1,37.74
25,delay,128,above_ip,0,40.120000000000005
25,date,2,below_ip,1,40.12
25,date,2,at_ip,0.75,40.46
25,date,2,above_ip,1,40.800000000000004
25,date,4,below_ip,1,41.14
25,date,4,at_ip,1,41.82
25,date,4,above_ip,0.75,42.5
25,date,8,below_ip,1,40.11999999999999
25,date,8,at_ip,1,41.13999999999999
25,date,8,above_ip,0,42.16
25,date,16,below_ip,1,39.779999999999994
25,date,16,at_ip,0.25,41.13999999999999
25,date,16,above_ip,0,42.49999999999999
25,date,32,below_ip,1,38.76
25,date,32,at_ip,0.75,40.46
25,date,32,above_ip,0.25,42.160000000000004
25,date,64,below_ip,1,39.099999999999994
25,date,64,at_ip,0,41.13999999999999
25,date,64,above_ip,0,43.17999999999999
25,date,128,below_ip,1,35.36
25,date,128,at_ip,1,37.74
25,date,128,above_ip,0.5,40.120000000000005
