participant_id,frame,choice,n,percentage
47,neutral,ss,4,0.05063291139240506
47,neutral,ll,75,0.9493670886075949
47,defer,ss,6,0.08450704225352113
47,defer,ll,65,0.9154929577464789
47,speedup,ss,16,0.1927710843373494
47,speedup,ll,67,0.8072289156626506
