participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
70,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.8266491113374701,1,0.6688032403203309,0.5825371007359118,1,0.36505995343541486,0.8529719457013354,4.747292300211114,1.8090535414491788,1.438755253747614
