participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
47,DDM,value_scaling_t0,wide,DEoptimR,0.5959311341420149,1,0.994632052745027,1.3462019683670468,1,0.9960772364392726,2.3397908728522228,1.3677909771079622,1.3865804893388847,1.417886212188763
