participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
64,DDM,time_and_value_scaling,wide,DEoptimR,0.7379903128175932,1,0.99532125751903,0.4518856864409089,1,1.1608833780225956,0.8225549601125842,0.8826696655238251,3.0823171392981212,1.3364758373685137
