participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
56,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.48295611229926505,1,1.6851711360981256,0.6712810091416768,1,1.4902753424724182,0.8856547780507854,4.677458693896598,1.566646350609111,1.6724838737331813
