participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
81,DDM,time_scaling_t0,wide,DEoptimR,0.6716186472080578,1,0.010000000439431396,1,0.3979754011387777,0.6650862824630595,3.0606643819260766,1.2819970015727642,1.8914319604219874
