participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
14,DDM,value_scaling_t0,wide,DEoptimR,0.2763176977488384,1,2.999909662728519,0.010000457359376363,1,0.19003390225382877,3.6230576078680663,1.0581341666073951,1.3332484197703918
