participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
50,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.9450713120915973,1,0.689647784968148,0.7313868491903354,1,0.6878828292345616,0.9084010599317205,3.4474491043901803,1.3204702168425402,1.386985854479332
