participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
19,DDM,value_scaling_t0,wide,DEoptimR,0.6759150914530403,1,1.0693791630541307,0.4378403611809227,1,0.6963047161686199,2.990328652596503,1.275998617759242,1.3125367093497142,1.3440459150840534
