participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
46,DDM,defer_speedup_time_scaling_t0,wide,DEoptimR,25000,FALSE,-465.28460805524924,948.5692161104985,980.080540005401
