participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
69,DDM,defer_speedup_time_and_value_scaling,wide,DEoptimR,25000,FALSE,-471.6350876763902,959.2701753527804,987.247521155126
