participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
62,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.44378554971172657,1,1.812949098522987,0.9765021638825497,1,2.2712686033263636,0.9839818427219952,2.7304890997812095,1.4524645514687236,1.43021152765429
