participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
21,DDM,time_and_value_scaling,wide,DEoptimR,0.8298374474983068,1,0.9757240719210277,0.3402547016522865,1,1.0284979397448488,0.8736322042683748,0.19264045120947879,3.392005544715598,1.3356852544664115
