participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
32,DDM,time_scaling_t0,wide,DEoptimR,0.6110604947260847,1,0.6698158341727948,1,2.8940568931986657,2.2669333294128595,0.9758457202151894,3.722575988329087,1.1495968304182622,1.269337305341477,1.1978443545580084
