participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
42,DDM,value_scaling_t0,wide,DEoptimR,0.6160468367691474,1,1.009487499234662,0.9908432133972992,1,0.9708404819807048,2.854715459371961,1.2170152595222907,1.354804698038074,1.3764533114448696
