participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
68,DDM,time_and_value_scaling_t0,wide,DEoptimR,1.0722204516286304,1,0.8236997218133569,0.30998108693339965,1,0.7284221853540381,0.28320793226405827,3.6884209838406794,1.1722969689730265,1.3535882083743287
