participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.30732422311861063,1,2.999939785485369,0.021347354412021,1,1.1771927902691175,0.19757762811563795,3.627372124699707,1.04823053721349,1.3364287406688096
