participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
38,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.4280273525657142,1,1.4825924020311891,1.004022161048686,1,1.6943861448979298,0.9831934798748226,3.6726407425250542,0.9250090203309902,1.1665419840441578
