participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
33,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.318934218914674,1,1.2361793985071157,1.3414516857344856,1,0.7698526865376372,0.9967870658516094,4.286432589510005,1.0063449604009087,1.303241956291825
