participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
14,DDM,time_scaling_t0,wide,DEoptimR,0.4367759424892739,1,0.010000027267703514,1,0.6424859287839099,0.12312009832241738,3.5836764317856926,1.058978711903364,1.3407864795429207
