participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
51,DDM,time_and_value_scaling_t0,wide,DEoptimR,1.0699312926351785,1,1.0520941767980188,0.3472797851994182,1,0.5358417653568215,1.1186463175464068,0.2956727449291185,2.2993874224936284,1.3501276964167341,1.3877327130887447,1.3744660286329247
