participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
27,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7110838876960369,1,0.8575887757425702,0.5469034851601552,1,1.1539598104614637,0.857534291641785,3.430094602665669,1.2453480685862972,1.4423955570055793
