participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
74,DDM,date_delay_value_scaling_t0,wide,DEoptimR,25000,FALSE,-261.1620388317164,536.3240776634328,557.4450365211374
