participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
87,DDM,value_scaling_t0,wide,DEoptimR,0.8647533661181179,1,0.9979056046889472,0.7822743373461316,1,0.9825190079155661,3.088740736899717,1.2550982382585891,1.3241003860925415,1.4745955580903707
