participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
83,DDM,time_scaling,wide,DEoptimR,delay,408.4847142290159,0.07332920105501348
83,DDM,time_scaling,wide,DEoptimR,date,1308.8882070253499,0.2349652830281605
