participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
87,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.8670104820525499,1,0.9994248828304071,0.7404899072364048,1,0.6102905298570317,0.9019424066138191,0.975001920623122,3.09693727663087,1.2476674330195432,1.328177314806574,1.4747947138958102
