participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
20,DDM,value_scaling_t0,wide,DEoptimR,delay,2261.857605312794,0.4060377422221094
20,DDM,value_scaling_t0,wide,DEoptimR,date,2287.821161674426,0.4106985943378091
