participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
41,DDM,time_and_value_scaling,wide,DEoptimR,neutral,3458.496218511859,0.6208525208438395
41,DDM,time_and_value_scaling,wide,DEoptimR,defer,3683.5468649566537,0.6612525248730206
41,DDM,time_and_value_scaling,wide,DEoptimR,speedup,3971.3811442734504,0.7129231431442171
