participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
47,DDM,time_scaling_t0,wide,DEoptimR,0.5955753042860279,1,1.3104209174182073,1,1.3201386994036612,1.3163426146580255,0.9962385644628022,2.348255399379444,1.3745444462630474,1.3803357987984137,1.4160851915685178
