participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
69,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.32635188287651357,1,1.0596329741982111,0.593535128144411,1,0.7008779441529587,0.7218736137186723,0.9034693690811549,2.8811985732373997,1.3498295314149868,1.3214752741704638,1.469087480632793
