participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
46,DDM,value_scaling_t0,wide,DEoptimR,0.8216828620798704,1,1.0110872122930794,0.5915385272235085,1,0.7400097698949505,3.0563579790928723,1.4559037301554887,1.327957608075243,1.3338423081729787
