participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
90,DDM,defer_speedup_time_scaling,wide,DEoptimR,25000,FALSE,-594.1228869984762,1202.2457739969525,1226.923944570875
