participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
45,DDM,time_scaling_t0,wide,DEoptimR,0.47789879314024863,1,0.836748722744672,1,1.0985821153794395,0.9427054587211585,0.9344732291962274,3.115190367288738,1.4891763711036432,1.3871255863382654,1.5619350757152919
