participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
88,DDM,time_and_value_scaling,wide,DEoptimR,0.44526925839502673,1,1.0621683313413832,0.6117371289083592,1,0.9195763526782416,0.4177154339794288,0.7662362384009539,2.7930442805099345,1.4307242980214938
