participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
46,DDM,defer_speedup_value_scaling,wide,DEoptimR,25000,FALSE,-465.20677283080147,942.4135456616029,963.4210949248713
