participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
36,DDM,value_scaling_t0,wide,DEoptimR,0.5571824099744821,1,1.0295263910565695,0.6068236165276724,1,0.8267637082716295,3.244166425908193,1.1960108795894338,1.5591770329411778,1.2233192384390243
