participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
17,DDM,time_and_value_scaling,wide,DEoptimR,0.5010339939659656,1,0.45594830129342256,0.44879050829016304,1,3.451314445838713e-6,0.8992110151956411,3.961427799874828,1.3828980738115562
