participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t0
50,DDM,value_scaling,wide,DEoptimR,0.9044449896962602,1,0.8945515789979401,0.747396980602839,1,0.932994291460507,3.437357171082511,1.3376559408123472
