participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
25,DDM,time_and_value_scaling_t0,wide,DEoptimR,1.7048386651392367,1,0.7899402697851432,0.2585692077946362,1,0.5144228232100186,0.027996769790889477,2.7645809899205402,1.4017118748823638,1.4682392289528339
