participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
37,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7393629512670289,1,1.0243756536055109,0.5472243055877132,1,1.2571813478188378,0.909301563786024,0.7698765320452049,2.8778318648463914,1.2684861815538735,1.3772124697730264,1.3721313671003132
