participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
36,DDM,time_and_value_scaling_t0,wide,DEoptimR,neutral,3010.5717423046704,0.5404432843923538
36,DDM,time_and_value_scaling_t0,wide,DEoptimR,defer,2882.1299206503727,0.5173860295285164
36,DDM,time_and_value_scaling_t0,wide,DEoptimR,speedup,3158.9762140166554,0.5670841376839412
