participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
89,DDM,time_and_value_scaling,wide,DEoptimR,delay,537.5517467749563,0.09649869075549967
89,DDM,time_and_value_scaling,wide,DEoptimR,date,1360.0452224560047,0.2441487431166713
