participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
1,DDM,value_scaling_t0,wide,DEoptimR,0.6147246323747605,1,1.022031040224745,0.7331506571279586,1,0.927408833026003,4.684982195406745,0.9938525493089829,1.7278212140881406
