participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
9,DDM,value_scaling_t0,wide,DEoptimR,0.40421526403689084,1,0.9863651317104251,1.7114018122333141,1,0.9993340849181708,4.201117191762298,1.0795351629371044,1.2104684809631359,1.2046181536561624
