subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
57,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,2.273805231134247,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,2.1880894037894905,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ll,1.9703279604127601,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,2,standard,ll,1.901689552991229,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,42.16,43.52,0,2,standard,ll,1.9640991418709746,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,42.839999999999996,43.52,0,2,standard,ll,2.2250849086340168,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,43.18,43.52,0,2,standard,ll,2.3606916928001738,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,1.7302614172422182,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,1.9060325124864903,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ll,2.233642972771122,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,4,standard,ss,1.9939684982582548,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,39.44,43.52,0,4,standard,ll,2.40857128168318,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.12,43.52,0,4,standard,ll,2.952757302280588,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.46,43.52,0,4,standard,ll,2.6313343129804707,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,2.0543423798608274,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ll,2.3408545435177075,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,8,standard,ll,2.468474504945334,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,8,standard,ss,3.056161672275266,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,39.44,43.52,0,8,standard,ll,2.809610307616822,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.12,43.52,0,8,standard,ll,2.8277475152244733,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.46,43.52,0,8,standard,ss,2.1751065647822543,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ll,2.0489141203597683,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,16,standard,ll,1.8676716585905524,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,16,standard,ll,2.196662423422822,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,16,standard,ll,2.1617222732766095,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,42.16,43.52,0,16,standard,ss,2.2394289912554086,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.48,43.52,0,16,standard,ss,2.1390359548895503,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.13999999999999,43.52,0,16,standard,ss,1.874452071109772,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ll,2.484073383222494,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,32,standard,ss,2.414693945509498,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,27.2,43.52,0,32,standard,ll,3.0057590028081904,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,29.919999999999998,43.52,0,32,standard,ll,2.2331670360235876,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,31.279999999999998,43.52,0,32,standard,ss,3.109395916146241,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,30.599999999999998,43.52,0,32,standard,ll,2.00540417627235,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,30.939999999999998,43.52,0,32,standard,ll,2.4357908756155666,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ll,3.0568962511788413,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,64,standard,ll,2.1408329606802,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,64,standard,ll,2.1450920520837826,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,64,standard,ll,2.643917165711173,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,42.16,43.52,0,64,standard,ss,2.018211947970485,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.48,43.52,0,64,standard,ss,2.5887536625232315,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.13999999999999,43.52,0,64,standard,ll,1.977232415596518,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ll,2.0810350124011165,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,32.64,43.52,0,128,standard,ll,1.6170787903702148,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,38.08,43.52,0,128,standard,ll,1.342573252877628,TRUE,TRUE,FALSE
57,calibration,i000,0,2,neutral,40.8,43.52,0,128,standard,ll,3.0371790391309332,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,42.16,43.52,0,128,standard,ss,1.6651267019224179,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.48,43.52,0,128,standard,ss,2.522762964841604,TRUE,FALSE,FALSE
57,calibration,i000,0,2,neutral,41.13999999999999,43.52,0,128,standard,ss,2.7485613758635736,TRUE,FALSE,FALSE
