subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
7,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ss,3.864934374762015,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,2,standard,ll,4.815476105808557,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,16.32,43.52,0,2,standard,ll,3.037284229765646,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,19.04,43.52,0,2,standard,ll,4.78890376322488,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,20.4,43.52,0,2,standard,ll,3.043241849029073,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.08,43.52,0,2,standard,ll,3.6559417596163257,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.419999999999998,43.52,0,2,standard,ll,3.2604368941993016,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ss,3.7625768689267716,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,4,standard,ll,3.1256230316776055,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,16.32,43.52,0,4,standard,ss,6.213568588491398,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,13.6,43.52,0,4,standard,ll,2.4287701361354266,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,14.959999999999999,43.52,0,4,standard,ll,3.252571405722847,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,15.639999999999999,43.52,0,4,standard,ll,2.6200699475484726,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,15.979999999999999,43.52,0,4,standard,ll,3.104763739818736,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ss,3.2844427333457133,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,8,standard,ss,5.567316161501367,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,5.44,43.52,0,8,standard,ll,3.117271925093519,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,8.16,43.52,0,8,standard,ll,5.747115093317916,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,9.52,43.52,0,8,standard,ll,3.0670435878091666,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.2,43.52,0,8,standard,ll,2.1715937063272577,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.54,43.52,0,8,standard,ll,2.481099299586276,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ss,3.707460386560342,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,16,standard,ss,1.8438029490807821,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,5.44,43.52,0,16,standard,ll,3.578463677680702,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,8.16,43.52,0,16,standard,ll,10.821391204161046,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,9.52,43.52,0,16,standard,ll,6.896300143434928,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.2,43.52,0,16,standard,ll,4.423394906705653,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.54,43.52,0,16,standard,ss,2.5379157385796134,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ss,4.311291608461033,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,32,standard,ss,2.1443891218095814,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,5.44,43.52,0,32,standard,ss,4.943827376611807,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,2.72,43.52,0,32,standard,ll,3.7573816935528157,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.08,43.52,0,32,standard,ll,3.9187344684251,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.76,43.52,0,32,standard,ss,3.1343571196939592,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.42,43.52,0,32,standard,ll,6.206559676402321,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ss,2.6699675014806417,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,64,standard,ss,3.104370201470374,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,5.44,43.52,0,64,standard,ss,4.60324251763268,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,2.72,43.52,0,64,standard,ll,4.143797641299898,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.08,43.52,0,64,standard,ll,4.54574369135662,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.76,43.52,0,64,standard,ss,4.9758594039467425,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,4.42,43.52,0,64,standard,ss,2.6411383249833307,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,21.76,43.52,0,128,standard,ss,2.465983556203355,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,10.88,43.52,0,128,standard,ss,1.868069778638528,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,5.44,43.52,0,128,standard,ss,4.739862199183335,TRUE,FALSE,FALSE
7,calibration,i000,0,0,neutral,2.72,43.52,0,128,standard,ss,2.654828884784365,TRUE,FALSE,FALSE
