subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
34,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ss,3.0187435005900625,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,2,standard,ss,1.5276192957608146,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,2,standard,ss,1.8117365269281436,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,2,standard,ll,1.2778768382431736,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,4.08,43.52,0,2,standard,ss,1.3500884368477273,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,3.4,43.52,0,2,standard,ss,1.8435272250189882,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,3.06,43.52,0,2,standard,ss,1.7377493294225133,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ss,2.0759494556932623,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,4,standard,ll,1.638875009273761,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,16.32,43.52,0,4,standard,ss,1.546688729447851,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,13.6,43.52,0,4,standard,ss,2.0683790409530047,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,12.24,43.52,0,4,standard,ss,1.4749495486521482,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,11.56,43.52,0,4,standard,ss,1.6876727484705043,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,11.22,43.52,0,4,standard,ll,1.639092890360189,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ss,1.2092639431430143,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,8,standard,ss,1.8276468314725207,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,8,standard,ss,1.5613099286620127,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,8,standard,ll,1.5981036809007492,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,4.08,43.52,0,8,standard,ss,1.3054102043988678,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,3.4,43.52,0,8,standard,ll,2.2512390425308695,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,3.7399999999999998,43.52,0,8,standard,ss,1.5425431238872989,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ss,1.244328135955584,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,16,standard,ss,1.9108073212737509,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,16,standard,ss,1.3325512086539675,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,16,standard,ss,1.400853263980025,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,1.36,43.52,0,16,standard,ss,1.7259705546766781,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,0.68,43.52,0,16,standard,ll,2.11196552200272,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,1.02,43.52,0,16,standard,ll,1.5364755901337048,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ss,1.4039766172245436,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,32,standard,ss,1.8002202065199526,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,32,standard,ss,1.4165647483659995,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,32,standard,ll,1.6648427399995853,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,4.08,43.52,0,32,standard,ss,1.570719869727327,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,3.4,43.52,0,32,standard,ss,1.404765153220069,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,3.06,43.52,0,32,standard,ll,1.9609777406476496,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ss,0.9791850338278891,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,64,standard,ss,1.4103133499520482,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,64,standard,ss,1.3887061734239978,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,64,standard,ss,1.7096268339191738,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,1.36,43.52,0,64,standard,ss,1.5042033836361952,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,0.68,43.52,0,64,standard,ll,1.6856734035809495,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,1.02,43.52,0,64,standard,ss,1.418944138866209,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ss,1.521450592457768,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,10.88,43.52,0,128,standard,ss,1.920161545775045,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,5.44,43.52,0,128,standard,ss,1.157090953183797,TRUE,TRUE,FALSE
34,calibration,i000,0,2,neutral,2.72,43.52,0,128,standard,ss,2.2904139447418856,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,1.36,43.52,0,128,standard,ss,1.5480268067040015,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,0.68,43.52,0,128,standard,ss,1.7098259473204962,TRUE,FALSE,FALSE
34,calibration,i000,0,2,neutral,0.34,43.52,0,128,standard,ss,1.6449510471338726,TRUE,FALSE,FALSE
