subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
40,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,1.672741388563736,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ss,1.275954425573218,TRUE,TRUE,FALSE
40,calibration,i000,0,0,neutral,27.2,43.52,0,2,standard,ll,3.0625493916559208,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,29.919999999999998,43.52,0,2,standard,ll,2.3277088133381767,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,31.279999999999998,43.52,0,2,standard,ll,1.5669499867108243,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,31.959999999999997,43.52,0,2,standard,ll,1.6664327888629487,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,32.3,43.52,0,2,standard,ll,1.5723122817944386,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.2477975378278643,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,1.2115444231894799,TRUE,TRUE,FALSE
40,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ll,2.1409287504266103,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,40.8,43.52,0,4,standard,ss,2.6181255070096086,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,39.44,43.52,0,4,standard,ss,2.151158927954384,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,38.76,43.52,0,4,standard,ss,3.0245332824833895,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,38.419999999999995,43.52,0,4,standard,ss,3.3832237869155506,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,3.0698242366961495,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,2.739002359259757,TRUE,FALSE,FALSE
40,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ss,4.572509929550506,TRUE,FALSE,FALSE
