subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
10,calibration,i000,0,1,neutral,21.76,43.52,0,2,standard,ll,2.2352105820746146,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,32.64,43.52,0,2,standard,ll,1.6520332800134838,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,38.08,43.52,0,2,standard,ll,1.6057027689766983,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,40.8,43.52,0,2,standard,ll,1.9679858293027337,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.16,43.52,0,2,standard,ll,2.9623950956397493,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,2,standard,ss,4.266965890632264,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.49999999999999,43.52,0,2,standard,ss,5.030235195671821,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,21.76,43.52,0,4,standard,ll,1.5167703689082828,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,32.64,43.52,0,4,standard,ll,2.4459843202591856,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,38.08,43.52,0,4,standard,ll,2.379664700376452,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,40.8,43.52,0,4,standard,ll,1.37778088851951,TRUE,TRUE,FALSE
10,calibration,i000,0,1,neutral,42.16,43.52,0,4,standard,ll,6.909121107462624,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,4,standard,ss,3.2184087632460887,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.49999999999999,43.52,0,4,standard,ss,4.288749664572606,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,21.76,43.52,0,8,standard,ll,1.9933014572288812,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,32.64,43.52,0,8,standard,ll,2.595474644169826,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,38.08,43.52,0,8,standard,ll,2.9873840475993347,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,40.8,43.52,0,8,standard,ll,2.086003240486889,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.16,43.52,0,8,standard,ll,3.7747531829372747,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,8,standard,ss,3.84131297123713,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.49999999999999,43.52,0,8,standard,ss,3.7714641365816988,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,21.76,43.52,0,16,standard,ll,1.824711732625019,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,32.64,43.52,0,16,standard,ll,1.9394060809256644,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,38.08,43.52,0,16,standard,ll,2.732851858433378,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,40.8,43.52,0,16,standard,ll,2.0657845200769316,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.16,43.52,0,16,standard,ll,3.1316812793284043,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,16,standard,ss,3.7813318621399503,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,42.49999999999999,43.52,0,16,standard,ss,3.520449139105267,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,21.76,43.52,0,32,standard,ll,1.816691456428316,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,32.64,43.52,0,32,standard,ll,2.2111611900761545,TRUE,FALSE,FALSE
10,calibration,i000,0,1,neutral,38.08,43.52,0,32,standard,ll,1.4732808244452826,TRUE,TRUE,FALSE
