subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
53,delay,42.5,below_ip,43.52,0,4,ll,upper,2.366826411398506
53,delay,43.35,above_ip,43.52,0,2,ll,upper,2.7668854124785867
53,delay,31.620000000000005,below_ip,43.52,0,64,ll,upper,3.0847596023486403
53,delay,30.26,at_ip,43.52,0,128,ss,lower,2.4482534751259664
53,delay,43.18,at_ip,43.52,0,2,ss,lower,1.726855583503493
53,delay,27.880000000000003,below_ip,43.52,0,128,ss,lower,2.907468977744429
53,delay,43.18,at_ip,43.52,0,16,ss,lower,3.670149444958952
53,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,3.644146741815348
53,delay,39.1,at_ip,43.52,0,32,ss,lower,3.968792566713091
53,delay,44.2,above_ip,43.52,0,8,ss,lower,4.568646764837467
53,delay,30.26,at_ip,43.52,0,128,ss,lower,4.41341732482033
53,delay,32.64,above_ip,43.52,0,128,ss,lower,4.559700124744268
53,delay,44.54,above_ip,43.52,0,16,ss,lower,2.28306393708408
53,delay,42.5,below_ip,43.52,0,4,ll,upper,3.6156713889904495
53,delay,44.2,above_ip,43.52,0,8,ss,lower,2.0863830118214537
53,delay,42.16,below_ip,43.52,0,8,ll,upper,4.508083562566753
53,delay,41.82,below_ip,43.52,0,16,ss,lower,4.092079314021248
53,delay,43.18,at_ip,43.52,0,8,ss,lower,4.10706476755513
53,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,3.7155489001634123
53,delay,32.64,above_ip,43.52,0,128,ss,lower,3.8021737480048614
53,delay,43.86,above_ip,43.52,0,4,ss,lower,4.069317564903031
53,delay,43.86,above_ip,43.52,0,4,ss,lower,2.838635946995055
53,delay,37.4,below_ip,43.52,0,32,ll,upper,2.919301744284894
53,delay,43.86,above_ip,43.52,0,4,ss,lower,2.209021099133679
53,delay,31.620000000000005,below_ip,43.52,0,64,ss,lower,5.21532940558609
53,delay,43.18,at_ip,43.52,0,2,ll,upper,2.9748079204837268
53,delay,31.620000000000005,below_ip,43.52,0,64,ss,lower,4.4666602289289585
53,delay,43.18,at_ip,43.52,0,8,ll,upper,3.7562001172700548
53,delay,30.26,at_ip,43.52,0,128,ss,lower,2.9825839228178666
53,delay,31.620000000000005,below_ip,43.52,0,64,ss,lower,2.367157486056385
53,delay,33.660000000000004,at_ip,43.52,0,64,ss,lower,3.476101281656156
53,delay,37.4,below_ip,43.52,0,32,ll,upper,3.328149912391382
53,delay,27.880000000000003,below_ip,43.52,0,128,ll,upper,4.281545216406812
53,delay,43.18,at_ip,43.52,0,8,ll,upper,2.2722974127500493
53,delay,41.82,below_ip,43.52,0,16,ll,upper,5.5551111191780365
53,delay,42.839999999999996,below_ip,43.52,0,2,ss,lower,2.4198094996136206
53,delay,33.660000000000004,at_ip,43.52,0,64,ss,lower,2.3701397971635743
53,delay,27.880000000000003,below_ip,43.52,0,128,ss,lower,2.574171811411361
53,delay,39.1,at_ip,43.52,0,32,ss,lower,5.260337670719309
53,delay,43.18,at_ip,43.52,0,16,ss,lower,4.420915623260953
53,delay,43.18,at_ip,43.52,0,16,ss,lower,4.414552773065225
53,delay,35.7,above_ip,43.52,0,64,ss,lower,2.27254285959134
53,delay,42.5,below_ip,43.52,0,4,ll,upper,3.480382378998911
53,delay,43.18,at_ip,43.52,0,2,ll,upper,4.3148957828307175
53,delay,37.4,below_ip,43.52,0,32,ll,upper,3.255304397571308
53,delay,41.82,below_ip,43.52,0,16,ll,upper,3.7149632880427816
53,delay,44.54,above_ip,43.52,0,16,ss,lower,2.6938331592828035
53,delay,32.64,above_ip,43.52,0,128,ss,lower,4.218197057540237
53,delay,35.7,above_ip,43.52,0,64,ss,lower,4.070868249382329
53,delay,33.660000000000004,at_ip,43.52,0,64,ss,lower,4.072653237359191
53,delay,44.54,above_ip,43.52,0,16,ss,lower,3.5738430827223056
53,delay,43.18,at_ip,43.52,0,4,ll,upper,2.0310082098003477
53,delay,39.1,at_ip,43.52,0,32,ss,lower,5.938109365277342
53,delay,33.660000000000004,at_ip,43.52,0,64,ss,lower,4.494151448416233
53,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,2.908008257010806
53,delay,43.35,above_ip,43.52,0,2,ll,upper,1.8290429928747471
53,delay,43.35,above_ip,43.52,0,2,ll,upper,2.476849645274342
53,delay,42.16,below_ip,43.52,0,8,ll,upper,1.9091654054536775
53,delay,35.7,above_ip,43.52,0,64,ss,lower,3.2806874720627093
53,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,2.6463971110861166
53,delay,27.880000000000003,below_ip,43.52,0,128,ll,upper,4.454862358656101
53,delay,39.1,at_ip,43.52,0,32,ss,lower,3.7084585068114393
53,delay,44.2,above_ip,43.52,0,8,ss,lower,2.92256557149085
53,delay,43.18,at_ip,43.52,0,8,ll,upper,2.1398432111636794
53,delay,43.35,above_ip,43.52,0,2,ll,upper,3.6525370943745656
53,delay,43.18,at_ip,43.52,0,2,ll,upper,4.164487599155109
53,delay,43.86,above_ip,43.52,0,4,ss,lower,5.017842933753855
53,delay,43.18,at_ip,43.52,0,16,ss,lower,3.212488732260681
53,delay,42.16,below_ip,43.52,0,8,ll,upper,2.707276139219175
53,delay,44.54,above_ip,43.52,0,16,ss,lower,2.2024474051104335
53,delay,42.16,below_ip,43.52,0,8,ll,upper,2.105192685532529
53,delay,30.26,at_ip,43.52,0,128,ss,lower,7.692807091767463
53,delay,41.82,below_ip,43.52,0,16,ll,upper,4.3986142702560755
53,delay,37.4,below_ip,43.52,0,32,ll,upper,4.7689815343910595
53,delay,43.18,at_ip,43.52,0,4,ll,upper,3.7275282896698627
53,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,3.609914971377293
53,delay,43.18,at_ip,43.52,0,4,ll,upper,3.8747626726362796
53,delay,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.2014846787205897
53,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,2.61913638290207
53,delay,35.7,above_ip,43.52,0,64,ss,lower,7.159652853501029
53,delay,42.5,below_ip,43.52,0,4,ll,upper,2.2359824232189567
53,delay,32.64,above_ip,43.52,0,128,ss,lower,4.242555237502529
53,date,42.16,below_ip,43.52,0,8,ll,upper,5.372435326306004
53,date,42.5,below_ip,43.52,0,4,ll,upper,5.166070247443713
53,date,30.26,at_ip,43.52,0,128,ss,lower,2.897782478172303
53,date,31.620000000000005,below_ip,43.52,0,64,ss,lower,4.01322108464592
53,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,2.864058023191319
53,date,43.18,at_ip,43.52,0,16,ss,lower,5.790792580199195
53,date,44.2,above_ip,43.52,0,8,ss,lower,5.432860116499796
53,date,30.26,at_ip,43.52,0,128,ss,lower,2.695123148128914
53,date,44.54,above_ip,43.52,0,16,ss,lower,3.8760585264026304
53,date,43.86,above_ip,43.52,0,4,ss,lower,4.965902628067852
53,date,43.18,at_ip,43.52,0,8,ss,lower,4.988081404277182
53,date,43.18,at_ip,43.52,0,2,ll,upper,7.239705180305464
53,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.7157647291714966
53,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,7.655537586735591
53,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,3.761678537739499
53,date,43.18,at_ip,43.52,0,2,ll,upper,2.0200443309549883
53,date,41.82,below_ip,43.52,0,16,ll,upper,5.569339118475909
53,date,43.35,above_ip,43.52,0,2,ll,upper,4.9446326210018015
53,date,43.18,at_ip,43.52,0,2,ll,upper,4.902375295936508
53,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,6.114444301390904
53,date,35.7,above_ip,43.52,0,64,ll,upper,7.061093776032067
53,date,27.880000000000003,below_ip,43.52,0,128,ss,lower,3.20488809098606
53,date,43.86,above_ip,43.52,0,4,ss,lower,4.7440224935162405
53,date,43.18,at_ip,43.52,0,16,ss,lower,3.266648909637297
53,date,33.660000000000004,at_ip,43.52,0,64,ll,upper,3.5846421573551197
53,date,35.7,above_ip,43.52,0,64,ll,upper,5.8804114689919516
53,date,43.35,above_ip,43.52,0,2,ll,upper,6.421239953262557
53,date,33.660000000000004,at_ip,43.52,0,64,ll,upper,5.741659811053978
53,date,44.2,above_ip,43.52,0,8,ss,lower,1.9797913418260578
53,date,32.64,above_ip,43.52,0,128,ss,lower,4.470337532897247
53,date,43.18,at_ip,43.52,0,8,ss,lower,3.915894226571254
53,date,27.880000000000003,below_ip,43.52,0,128,ss,lower,4.176875186996767
53,date,31.620000000000005,below_ip,43.52,0,64,ll,upper,3.344167298357206
53,date,43.18,at_ip,43.52,0,16,ss,lower,3.953710635265452
53,date,42.16,below_ip,43.52,0,8,ll,upper,5.3655721985524
53,date,39.1,at_ip,43.52,0,32,ll,upper,7.764259395175031
53,date,43.18,at_ip,43.52,0,8,ss,lower,6.4784079541459505
53,date,42.839999999999996,below_ip,43.52,0,2,ll,upper,4.437560555517848
53,date,30.26,at_ip,43.52,0,128,ss,lower,2.1804545468221477
53,date,39.1,at_ip,43.52,0,32,ll,upper,4.580460470388061
53,date,37.4,below_ip,43.52,0,32,ll,upper,5.485068742207659
53,date,44.54,above_ip,43.52,0,16,ss,lower,2.838509851240815
53,date,43.18,at_ip,43.52,0,8,ss,lower,2.856892852127203
53,date,44.54,above_ip,43.52,0,16,ss,lower,1.9380882515688427
53,date,37.4,below_ip,43.52,0,32,ll,upper,3.7455294843530282
53,date,43.18,at_ip,43.52,0,16,ss,lower,3.0498985261474445
53,date,35.7,above_ip,43.52,0,64,ll,upper,3.116593207570986
53,date,27.880000000000003,below_ip,43.52,0,128,ss,lower,4.422843715256022
53,date,32.64,above_ip,43.52,0,128,ss,lower,3.168422373048088
53,date,30.26,at_ip,43.52,0,128,ss,lower,1.823664569263201
53,date,40.800000000000004,above_ip,43.52,0,32,ss,lower,2.281556359757815
53,date,42.16,below_ip,43.52,0,8,ll,upper,4.674972167529631
53,date,37.4,below_ip,43.52,0,32,ll,upper,6.150303000256827
53,date,43.86,above_ip,43.52,0,4,ss,lower,5.14497736091289
53,date,32.64,above_ip,43.52,0,128,ss,lower,6.5748365999352245
53,date,41.82,below_ip,43.52,0,16,ll,upper,3.6864594903599937
53,date,43.18,at_ip,43.52,0,4,ll,upper,2.787202077030088
53,date,43.18,at_ip,43.52,0,4,ll,upper,2.2312324256381544
53,date,31.620000000000005,below_ip,43.52,0,64,ll,upper,6.172423420524865
53,date,31.620000000000005,below_ip,43.52,0,64,ll,upper,2.2953664835986274
53,date,41.82,below_ip,43.52,0,16,ll,upper,3.018880144609284
53,date,43.86,above_ip,43.52,0,4,ss,lower,6.9084340501030965
53,date,43.18,at_ip,43.52,0,2,ll,upper,5.96327924997604
53,date,37.4,below_ip,43.52,0,32,ll,upper,4.205350833068223
53,date,33.660000000000004,at_ip,43.52,0,64,ll,upper,4.728773411887232
53,date,44.2,above_ip,43.52,0,8,ss,lower,3.9703453039146552
53,date,41.82,below_ip,43.52,0,16,ll,upper,5.131569863729965
