subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
76,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,2.4099947007359788,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,1.6750532352300525,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ll,1.823605810707022,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,2,standard,ll,2.6557483766998757,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.16,43.52,0,2,standard,ss,2.4853394240687976,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,41.48,43.52,0,2,standard,ll,2.8066175821193156,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,41.82,43.52,0,2,standard,ll,3.201310916031389,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.18209256456862,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,1.9298968978985158,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ll,1.3974983882828838,TRUE,TRUE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,4,standard,ll,2.279822677767015,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.16,43.52,0,4,standard,ss,1.100863307937061,TRUE,TRUE,FALSE
76,calibration,i000,0,0,neutral,41.48,43.52,0,4,standard,ll,4.5404617274678,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,41.82,43.52,0,4,standard,ll,3.139550441491565,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,1.231944974713997,TRUE,TRUE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,2.6769426082325936,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ll,3.422344977529292,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,8,standard,ll,3.0755862360636,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.16,43.52,0,8,standard,ss,4.653437318398801,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,41.48,43.52,0,8,standard,ll,3.0578563926496827,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,41.82,43.52,0,8,standard,ll,2.514872643662329,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,1.6625091239566245,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,1.3654025067817201,TRUE,TRUE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,16,standard,ll,3.8714964165083074,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,16,standard,ll,3.6985180573506113,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.16,43.52,0,16,standard,ll,7.186924644086957,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.839999999999996,43.52,0,16,standard,ss,2.983399613046913,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,42.49999999999999,43.52,0,16,standard,ll,4.832713978556967,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ll,1.6809738375773122,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,32,standard,ll,4.367797139706909,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,32,standard,ll,5.1327899874791,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,32,standard,ss,1.8680704433913888,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,39.44,43.52,0,32,standard,ll,7.002810919256717,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.12,43.52,0,32,standard,ss,2.9630302777204633,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,39.779999999999994,43.52,0,32,standard,ll,7.559064559151466,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ll,3.0154412443534966,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,64,standard,ll,5.315083251715805,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,64,standard,ll,5.752100828192397,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,40.8,43.52,0,64,standard,ss,1.4023093542123206,TRUE,TRUE,FALSE
76,calibration,i000,0,0,neutral,39.44,43.52,0,64,standard,ss,4.5175567087085255,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.76,43.52,0,64,standard,ss,2.791209353801605,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.419999999999995,43.52,0,64,standard,ll,3.2906345949800198,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,21.76,43.52,0,128,standard,ll,6.528571844219641,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,32.64,43.52,0,128,standard,ll,5.529970326269904,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,38.08,43.52,0,128,standard,ss,4.938329724133837,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,35.36,43.52,0,128,standard,ll,5.149787893127723,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,36.72,43.52,0,128,standard,ss,3.8339711168564463,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,36.04,43.52,0,128,standard,ss,2.3206959475519398,TRUE,FALSE,FALSE
76,calibration,i000,0,0,neutral,35.699999999999996,43.52,0,128,standard,ss,13.130223513395322,TRUE,FALSE,FALSE
