subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
30,neutral,40.63,below_ip,43.52,0,128,ll,upper,2.390156915206717
30,neutral,43.01,below_ip,43.52,0,2,ll,upper,3.296747170229537
30,neutral,41.82,at_ip,43.52,0,8,ll,upper,2.911679580352029
30,neutral,43.35,above_ip,43.52,0,2,ll,upper,3.487611378765905
30,neutral,43.01,above_ip,43.52,0,128,ss,lower,2.7633595476017945
30,neutral,43.18,at_ip,43.52,0,4,ll,upper,3.177034291585187
30,neutral,43.01,above_ip,43.52,0,128,ss,lower,3.5018000040545303
30,neutral,42.49999999999999,at_ip,43.52,0,32,ll,upper,3.447354801736765
30,neutral,42.16,below_ip,43.52,0,64,ll,upper,4.5972841591856195
30,neutral,42.839999999999996,below_ip,43.52,0,4,ll,upper,2.7097090373272295
30,neutral,43.35,above_ip,43.52,0,4,ll,upper,3.735153551694566
30,neutral,43.35,above_ip,43.52,0,4,ll,upper,3.4005662080007824
30,neutral,41.31,below_ip,43.52,0,8,ll,upper,2.8849515356987467
30,neutral,41.82,at_ip,43.52,0,8,ll,upper,2.338613658446775
30,neutral,41.64999999999999,below_ip,43.52,0,32,ll,upper,2.263853077753083
30,neutral,43.35,above_ip,43.52,0,4,ll,upper,2.756463028235885
30,neutral,41.14,below_ip,43.52,0,16,ll,upper,2.360105239697077
30,neutral,43.18,at_ip,43.52,0,2,ll,upper,2.315861126722666
30,neutral,41.64999999999999,below_ip,43.52,0,32,ll,upper,1.744429455282443
30,neutral,43.35,above_ip,43.52,0,2,ll,upper,2.1453178682040743
30,neutral,43.18,at_ip,43.52,0,64,ss,lower,3.3474755010893205
30,neutral,42.16,below_ip,43.52,0,64,ll,upper,2.070088976367515
30,neutral,41.82,at_ip,43.52,0,16,ll,upper,3.0002716147810133
30,neutral,41.14,below_ip,43.52,0,16,ll,upper,2.384826027139752
30,neutral,42.33,above_ip,43.52,0,8,ll,upper,1.8246097770661436
