subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
59,calibration,i000,0,1,neutral,21.76,43.52,0,2,standard,ll,2.477542067002105,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,32.64,43.52,0,2,standard,ll,1.6136382771908302,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,38.08,43.52,0,2,standard,ll,2.130770680566002,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,40.8,43.52,0,2,standard,ll,2.864661042685384,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.16,43.52,0,2,standard,ll,1.817828045459919,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,2,standard,ll,2.8069457208944186,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,43.18,43.52,0,2,standard,ll,2.406115192205789,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,21.76,43.52,0,4,standard,ll,2.374175232374455,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,32.64,43.52,0,4,standard,ll,1.701605053697449,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,38.08,43.52,0,4,standard,ll,1.948589541326328,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,40.8,43.52,0,4,standard,ll,1.8050976904601157,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.16,43.52,0,4,standard,ll,3.246545007370514,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,4,standard,ll,3.895076421395288,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,43.18,43.52,0,4,standard,ss,3.4951643362674076,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,21.76,43.52,0,8,standard,ll,2.8912434150790887,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,32.64,43.52,0,8,standard,ll,1.5020761225785009,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,38.08,43.52,0,8,standard,ll,2.428091271032372,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,40.8,43.52,0,8,standard,ll,3.657571960404539,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.16,43.52,0,8,standard,ll,2.562924181457447,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.839999999999996,43.52,0,8,standard,ll,2.53053467693303,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,43.18,43.52,0,8,standard,ss,5.453984224265241,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,21.76,43.52,0,16,standard,ll,3.2229903903294144,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,32.64,43.52,0,16,standard,ll,4.385606511711785,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,38.08,43.52,0,16,standard,ll,5.630654995385612,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,40.8,43.52,0,16,standard,ll,1.959777427255176,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,42.16,43.52,0,16,standard,ss,2.5484205735167507,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,41.48,43.52,0,16,standard,ss,3.1154055186082132,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,41.13999999999999,43.52,0,16,standard,ss,2.4759872816384814,TRUE,FALSE,FALSE
59,calibration,i000,0,1,neutral,21.76,43.52,0,32,standard,ss,4.109896030223808,TRUE,FALSE,FALSE
