subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
72,date,39.779999999999994,below_ip,43.52,0,16,ll,upper,3.053315762674174
72,date,42.5,below_ip,43.52,0,4,ll,upper,2.0125623222502327
72,date,35.7,below_ip,43.52,0,64,ss,lower,2.5043551258404477
72,date,41.13999999999999,at_ip,43.52,0,16,ll,upper,2.481603413802077
72,date,41.13999999999999,at_ip,43.52,0,16,ll,upper,1.9296499177798978
72,date,35.02,at_ip,43.52,0,128,ll,upper,2.963567522367157
72,date,35.7,below_ip,43.52,0,64,ll,upper,1.92822973190232
72,date,41.48,below_ip,43.52,0,2,ll,upper,1.9416700332185428
72,date,37.4,below_ip,43.52,0,32,ll,upper,2.001196436563987
72,date,32.64,below_ip,43.52,0,128,ll,upper,2.088198436787934
72,date,41.13999999999999,at_ip,43.52,0,16,ll,upper,1.8416262517293944
72,date,32.64,below_ip,43.52,0,128,ll,upper,2.0475590686965006
72,date,42.16,above_ip,43.52,0,8,ll,upper,2.0225426249799057
72,date,39.779999999999994,below_ip,43.52,0,16,ll,upper,1.531500528770266
72,date,39.78,above_ip,43.52,0,64,ll,upper,2.9437640962660225
72,date,43.18,at_ip,43.52,0,4,ll,upper,2.392764819702279
72,date,37.74,at_ip,43.52,0,64,ll,upper,2.4231268278090283
72,date,42.160000000000004,above_ip,43.52,0,2,ll,upper,1.7651186128423433
72,date,41.48,below_ip,43.52,0,2,ll,upper,1.8360912510233902
72,date,42.160000000000004,above_ip,43.52,0,2,ll,upper,1.9653108643105952
72,date,37.74,at_ip,43.52,0,64,ll,upper,1.914132268386311
72,date,37.400000000000006,above_ip,43.52,0,128,ll,upper,2.4122351194018847
72,date,37.74,at_ip,43.52,0,64,ll,upper,1.8333130472256016
72,date,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.2433505913923
72,date,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.064992781381079
72,date,43.86,above_ip,43.52,0,4,ss,lower,3.3860700347431703
72,date,39.779999999999994,below_ip,43.52,0,16,ll,upper,2.963635848465856
72,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,2.364900673104785
72,date,43.86,above_ip,43.52,0,4,ss,lower,2.3663340550083376
72,date,42.49999999999999,above_ip,43.52,0,16,ll,upper,3.9279705032604397
72,date,42.5,below_ip,43.52,0,4,ll,upper,2.4871299104015634
72,date,42.16,above_ip,43.52,0,8,ll,upper,4.570420014524643
72,date,35.7,below_ip,43.52,0,64,ll,upper,2.381925308916834
72,date,32.64,below_ip,43.52,0,128,ll,upper,2.6005773375709396
72,date,42.16,above_ip,43.52,0,8,ll,upper,2.7588270398555323
72,date,39.1,at_ip,43.52,0,32,ll,upper,2.4382330543685384
72,date,39.779999999999994,below_ip,43.52,0,16,ll,upper,2.6457936747228814
72,date,37.4,below_ip,43.52,0,32,ll,upper,1.6621130561397877
72,date,39.1,at_ip,43.52,0,32,ll,upper,2.3008987634930236
72,date,43.86,above_ip,43.52,0,4,ss,lower,2.244255252435323
72,date,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.487038711184141
72,date,41.82,at_ip,43.52,0,2,ll,upper,1.9596752805464348
72,date,41.48,below_ip,43.52,0,2,ll,upper,1.9399809416117932
72,date,41.13999999999999,at_ip,43.52,0,16,ll,upper,1.9054876969512407
72,date,42.5,below_ip,43.52,0,4,ll,upper,1.7506586984163732
72,date,40.11999999999999,below_ip,43.52,0,8,ll,upper,2.2789737093098665
72,date,43.18,at_ip,43.52,0,4,ll,upper,2.2390841688629735
72,date,42.49999999999999,above_ip,43.52,0,16,ss,lower,3.5840265857950726
72,date,43.18,at_ip,43.52,0,4,ll,upper,2.8211190374604485
72,date,43.18,at_ip,43.52,0,4,ll,upper,2.590814622684775
72,date,39.78,above_ip,43.52,0,64,ll,upper,3.825317427133996
72,date,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.4378755886300496
72,date,37.4,below_ip,43.52,0,32,ll,upper,2.513149252259609
72,date,42.49999999999999,above_ip,43.52,0,16,ss,lower,4.080536236342596
72,date,43.86,above_ip,43.52,0,4,ss,lower,2.661591666405002
72,date,35.02,at_ip,43.52,0,128,ll,upper,2.4254135528699408
72,date,39.1,at_ip,43.52,0,32,ll,upper,2.0794565079941094
72,date,42.5,below_ip,43.52,0,4,ll,upper,3.2551290728933964
72,date,42.16,above_ip,43.52,0,8,ll,upper,2.461049280324005
72,date,35.02,at_ip,43.52,0,128,ll,upper,2.2377809877689288
72,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,1.903379264895193
72,date,37.400000000000006,above_ip,43.52,0,128,ll,upper,2.7457644381902355
72,date,41.48,below_ip,43.52,0,2,ll,upper,2.1610525353444245
72,date,41.82,at_ip,43.52,0,2,ll,upper,2.549737732948415
72,date,37.4,below_ip,43.52,0,32,ll,upper,2.3524409833044047
72,date,37.400000000000006,above_ip,43.52,0,128,ll,upper,4.112375319869898
72,date,35.02,at_ip,43.52,0,128,ll,upper,2.2613716739542724
72,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,1.6451934020642511
72,date,42.49999999999999,above_ip,43.52,0,16,ll,upper,3.3873380264285515
72,date,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.7153270661001443
72,date,37.400000000000006,above_ip,43.52,0,128,ll,upper,3.1932977632932307
72,date,32.64,below_ip,43.52,0,128,ll,upper,2.8450073673920997
72,date,39.1,at_ip,43.52,0,32,ll,upper,1.9261485716378957
72,date,35.7,below_ip,43.52,0,64,ll,upper,2.3297781245237275
72,date,40.11999999999999,below_ip,43.52,0,8,ll,upper,2.5360572639201564
72,date,39.78,above_ip,43.52,0,64,ll,upper,3.9931626946145116
72,date,40.800000000000004,above_ip,43.52,0,32,ll,upper,2.0649452756806568
72,date,41.13999999999999,at_ip,43.52,0,8,ll,upper,1.7422425648928765
72,date,39.78,above_ip,43.52,0,64,ss,lower,3.4835734341868374
72,date,41.82,at_ip,43.52,0,2,ll,upper,2.602303084811865
72,date,37.74,at_ip,43.52,0,64,ll,upper,3.492381636368009
72,delay,39.779999999999994,below_ip,43.52,0,16,ll,upper,3.4099085130128515
72,delay,39.1,at_ip,43.52,0,32,ll,upper,2.735709357968517
72,delay,39.779999999999994,below_ip,43.52,0,16,ll,upper,2.18324297631807
72,delay,37.400000000000006,above_ip,43.52,0,128,ll,upper,3.0547221660344803
72,delay,42.49999999999999,above_ip,43.52,0,16,ll,upper,2.5117428489029408
72,delay,43.86,above_ip,43.52,0,4,ss,lower,2.7219391559501673
72,delay,32.64,below_ip,43.52,0,128,ll,upper,2.9026523103657382
72,delay,41.82,at_ip,43.52,0,2,ll,upper,2.1980269265441166
72,delay,39.78,above_ip,43.52,0,64,ll,upper,1.7889999048911704
72,delay,40.800000000000004,above_ip,43.52,0,32,ll,upper,3.3553798854027264
72,delay,40.800000000000004,above_ip,43.52,0,32,ll,upper,1.79523576131578
72,delay,39.1,at_ip,43.52,0,32,ll,upper,2.0668205779074924
72,delay,42.5,below_ip,43.52,0,4,ll,upper,1.9626179948281788
72,delay,42.16,above_ip,43.52,0,8,ll,upper,2.161259566362787
72,delay,35.02,at_ip,43.52,0,128,ll,upper,1.660614280584923
72,delay,37.74,at_ip,43.52,0,64,ll,upper,2.5026595828439895
72,delay,35.7,below_ip,43.52,0,64,ll,upper,1.6988018266438303
72,delay,42.160000000000004,above_ip,43.52,0,2,ll,upper,1.9767312935800874
72,delay,37.400000000000006,above_ip,43.52,0,128,ll,upper,1.9559692493457987
72,delay,37.74,at_ip,43.52,0,64,ll,upper,1.8891642101043544
72,delay,42.49999999999999,above_ip,43.52,0,16,ll,upper,3.13738032702895
72,delay,42.5,below_ip,43.52,0,4,ll,upper,1.976557692498318
72,delay,37.4,below_ip,43.52,0,32,ll,upper,1.83080462889302
72,delay,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.2408676853810903
72,delay,37.4,below_ip,43.52,0,32,ll,upper,3.138837755028362
72,delay,41.13999999999999,at_ip,43.52,0,16,ll,upper,1.9513955059792352
72,delay,41.82,at_ip,43.52,0,2,ll,upper,1.9025520205523208
72,delay,35.02,at_ip,43.52,0,128,ll,upper,3.0091486563851504
72,delay,42.16,above_ip,43.52,0,8,ll,upper,3.1716070119200594
72,delay,42.49999999999999,above_ip,43.52,0,16,ll,upper,3.5730633255898283
72,delay,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.264206767295036
72,delay,35.02,at_ip,43.52,0,128,ll,upper,2.006770438863896
72,delay,43.18,at_ip,43.52,0,4,ss,lower,4.988009498991232
72,delay,37.4,below_ip,43.52,0,32,ll,upper,1.7789685775205726
72,delay,43.86,above_ip,43.52,0,4,ss,lower,2.1607563578218105
72,delay,39.78,above_ip,43.52,0,64,ll,upper,3.3450086869943334
72,delay,42.5,below_ip,43.52,0,4,ll,upper,2.9716194455122604
72,delay,37.74,at_ip,43.52,0,64,ll,upper,2.590214056781406
72,delay,40.11999999999999,below_ip,43.52,0,8,ll,upper,2.5454346547849127
72,delay,37.74,at_ip,43.52,0,64,ll,upper,2.254299775833715
72,delay,37.400000000000006,above_ip,43.52,0,128,ll,upper,2.496372701776636
72,delay,32.64,below_ip,43.52,0,128,ll,upper,3.6904507935269066
72,delay,41.13999999999999,at_ip,43.52,0,16,ll,upper,1.6873594039934687
72,delay,42.5,below_ip,43.52,0,4,ll,upper,1.6234167298862303
72,delay,35.7,below_ip,43.52,0,64,ll,upper,2.0928416792339704
72,delay,39.78,above_ip,43.52,0,64,ll,upper,5.262406535806804
72,delay,39.779999999999994,below_ip,43.52,0,16,ll,upper,2.0519249013050285
72,delay,41.82,at_ip,43.52,0,2,ll,upper,1.72937907663254
72,delay,32.64,below_ip,43.52,0,128,ll,upper,2.4887087418610463
72,delay,41.48,below_ip,43.52,0,2,ll,upper,2.545225864292661
72,delay,42.16,above_ip,43.52,0,8,ll,upper,3.136525224404977
72,delay,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.012515109794549
72,delay,41.13999999999999,at_ip,43.52,0,8,ll,upper,2.242434493791734
72,delay,43.18,at_ip,43.52,0,4,ss,lower,4.017771820928829
72,delay,42.16,above_ip,43.52,0,8,ll,upper,4.147791406767283
72,delay,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.2252397758402367
72,delay,42.49999999999999,above_ip,43.52,0,16,ll,upper,5.136743398736144
72,delay,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.5731964588503615
